depth,event_id,event_type,latitude,longitude,magnitude,magnitude_type,originating_system,time
8.66,1110475,qu,63.80186,-22.91537,1.71,mlw,SIL picks,1660162718
6.68,1110476,qu,63.82328,-22.90727,1.25,mlw,SIL picks,1660162876
9.676,1110479,qu,63.78809,-22.91793,2.44,mlw,SIL picks,1660162954
0.618,1110480,qu,63.92805,-22.15791,0.81,mlw,SIL picks,1660163159
0.135,1110487,qu,63.73197,-19.22984,0.7,mlw,SIL picks,1660163176
6.952,1110483,qu,63.82129,-22.92002,1.38,mlw,SIL picks,1660163298
5.869,1110484,qu,63.91727,-22.20539,0.54,mlw,SIL picks,1660164560
4.638,1110485,qu,63.93079,-22.13457,1.14,mlw,SIL picks,1660164672
4.069,1110486,qu,63.91763,-22.11183,1.12,mlw,SIL picks,1660166277
1.83,1110488,qu,63.88681,-22.29403,0.76,mlw,SIL picks,1660166825
2.146,1110491,qu,63.91941,-22.21335,0.53,mlw,SIL picks,1660167518
2.803,1110492,qu,63.91826,-22.21598,0.74,mlw,SIL picks,1660167619
2.845,1110493,qu,63.91922,-22.21512,0.92,mlw,SIL picks,1660167634
0.135,1110495,qu,63.87393,-22.43521,0.26,mlw,SIL picks,1660167714
0.742,1110494,qu,63.91935,-22.21222,0.23,mlw,SIL picks,1660167746
3.629,1110496,qu,63.92049,-22.21299,1.01,mlw,SIL picks,1660167944
3.176,1110497,qu,63.92102,-22.21364,1.42,mlw,SIL picks,1660168225
4.022,1110503,qu,63.93169,-22.13089,0.31,mlw,SIL picks,1660170396
7.734,1110499,qu,63.81433,-22.90887,1.93,mlw,SIL picks,1660170442
5.136,1110504,qu,63.91107,-22.08039,1.22,mlw,SIL picks,1660170519
5.948,1110505,qu,63.89224,-22.23856,0.37,mlw,SIL picks,1660171111
6.605,1110506,qu,63.9116,-22.2228,0.65,mlw,SIL picks,1660172214
2.296,1110507,qu,64.7047,-16.72203,0.45,mlw,SIL picks,1660172711
11.968,1110509,qu,66.6012,-17.83086,1.36,mlw,SIL picks,1660173262
5.146,1110510,qu,65.22208,-16.34797,0.7,mlw,SIL picks,1660173500
7.002,1110512,qu,63.94936,-21.96488,1.11,mlw,SIL picks,1660173645
9.668,1110515,qu,66.59857,-17.79176,2.0,mlw,SIL picks,1660174168
8.001,1110517,qu,66.61121,-17.78608,1.09,mlw,SIL picks,1660174249
7.345,1110519,qu,65.15469,-16.39734,0.65,mlw,SIL picks,1660175098
0.135,1110520,qu,63.87908,-22.30636,0.42,mlw,SIL picks,1660175471
1.183,1110521,qu,64.61433,-20.40529,1.01,mlw,SIL picks,1660176620
9.388,1110522,qu,63.94628,-21.72089,0.61,mlw,SIL picks,1660177279
2.855,1110526,qu,63.92465,-22.2102,0.43,mlw,SIL picks,1660177785
4.405,1110524,qu,63.81954,-22.62465,1.26,mlw,SIL picks,1660178334
4.486,1110525,qu,63.81354,-22.61664,1.51,mlw,SIL picks,1660178431
1.39,1110528,qu,63.92049,-22.17322,0.53,mlw,SIL picks,1660182220
4.655,1110531,qu,63.82038,-22.62482,2.53,mlw,SIL picks,1660182476
3.682,1110530,qu,63.79814,-22.59483,1.17,mlw,SIL picks,1660182535
3.257,1110532,qu,63.81687,-22.60736,1.08,mlw,SIL picks,1660182741
4.267,1110533,qu,63.81454,-22.61668,1.3,mlw,SIL picks,1660182772
1.267,1110534,qu,63.82314,-22.60517,0.5,mlw,SIL picks,1660183131
4.275,1110535,qu,63.82058,-22.62361,1.91,mlw,SIL picks,1660183470
2.495,1110536,qu,63.81973,-22.61022,0.79,mlw,SIL picks,1660183529
2.822,1110537,qu,63.8217,-22.61013,0.75,mlw,SIL picks,1660183586
0.135,1110541,qu,63.84484,-22.64869,0.42,mlw,SIL picks,1660186999
2.125,1110540,qu,63.80243,-22.59057,0.47,mlw,SIL picks,1660187007
2.214,1110542,qu,63.8168,-22.61086,0.38,mlw,SIL picks,1660187111
3.646,1110544,qu,63.82219,-22.61967,1.76,mlw,SIL picks,1660187398
3.719,1110545,qu,63.81989,-22.61878,1.16,mlw,SIL picks,1660187605
1.626,1110549,qu,63.81987,-22.6061,0.19,mlw,SIL picks,1660187822
4.86,1110552,qu,63.81928,-22.62729,1.9,mlw,SIL picks,1660187869
4.596,1110551,qu,63.81705,-22.62351,2.01,mlw,SIL picks,1660187909
3.58,1110553,qu,63.81572,-22.61577,1.3,mlw,SIL picks,1660188124
5.167,1110554,qu,66.29758,-16.73541,0.54,mlw,SIL picks,1660188219
4.521,1110555,qu,63.8191,-22.62588,1.67,mlw,SIL picks,1660188279
2.974,1110556,qu,63.82133,-22.61813,0.93,mlw,SIL picks,1660188324
2.337,1110557,qu,63.81766,-22.61255,0.67,mlw,SIL picks,1660188373
1.244,1110558,qu,63.8143,-22.6082,0.59,mlw,SIL picks,1660188563
4.512,1110559,qu,63.85115,-22.38552,0.67,mlw,SIL picks,1660188676
3.677,1110560,qu,63.81348,-22.6149,1.67,mlw,SIL picks,1660188811
4.126,1110561,qu,63.8214,-22.62638,1.33,mlw,SIL picks,1660189121
4.161,1110562,qu,63.82249,-22.62688,1.36,mlw,SIL picks,1660189159
3.122,1110563,qu,63.81254,-22.61048,1.31,mlw,SIL picks,1660189585
4.556,1110564,qu,63.81837,-22.62819,2.2,mlw,SIL picks,1660189662
1.842,1110566,qu,63.80288,-22.59646,0.39,mlw,SIL picks,1660189835
2.729,1110567,qu,63.81616,-22.60916,0.63,mlw,SIL picks,1660190946
0.135,1110569,qu,63.81685,-22.60138,0.54,mlw,SIL picks,1660190999
4.534,1110572,qu,63.8124,-22.62265,1.7,mlw,SIL picks,1660191458
0.988,1110571,qu,63.79874,-22.57967,0.18,mlw,SIL picks,1660191486
2.384,1110573,qu,63.81859,-22.61523,0.67,mlw,SIL picks,1660191611
2.153,1110575,qu,63.81746,-22.60956,0.96,mlw,SIL picks,1660191787
0.135,1110576,qu,63.81178,-22.60437,0.7,mlw,SIL picks,1660192163
3.53,1110577,qu,63.88964,-22.24636,0.96,mlw,SIL picks,1660192181
0.135,1110580,qu,63.82404,-22.6168,0.68,mlw,SIL picks,1660192252
5.827,1110581,qu,63.94678,-22.02367,0.91,mlw,SIL picks,1660193129
3.733,1110582,qu,63.88872,-22.24975,1.35,mlw,SIL picks,1660193625
3.826,1110586,qu,63.92678,-22.14343,1.43,mlw,SIL picks,1660195017
2.171,1110588,qu,63.92583,-22.15324,1.43,mlw,SIL picks,1660197832
6.769,1110589,qu,63.92657,-22.11854,0.6,mlw,SIL picks,1660198070
3.98,1110591,qu,63.92825,-22.05419,0.75,mlw,SIL picks,1660199170
2.806,1110595,qu,64.77339,-22.02312,1.32,mlw,SIL picks,1660204345
7.294,1110598,qu,63.92433,-22.16185,1.1,mlw,SIL picks,1660205116
2.67,1110600,qu,63.92672,-22.17442,1.76,mlw,SIL picks,1660205525
4.988,1110610,qu,63.82278,-22.63088,1.84,mlw,SIL picks,1660212375
6.002,1110624,qu,63.84676,-22.65244,2.19,mlw,SIL picks,1660215571
4.775,1110632,qu,63.90682,-22.08312,2.43,mlw,SIL picks,1660219816
6.939,1110634,qu,66.28811,-16.72518,1.12,mlw,SIL picks,1660220382
5.31,1110635,qu,63.90495,-22.125,1.8,mlw,SIL picks,1660220430
8.361,1110647,qu,63.79076,-22.87202,1.84,mlw,SIL picks,1660224518
1.437,1110650,qu,63.92024,-22.19197,1.8,mlw,SIL picks,1660226252
5.754,1110661,qu,63.82883,-22.38715,2.67,mlw,SIL picks,1660234213
5.104,1110663,qu,63.93042,-22.05168,1.71,mlw,SIL picks,1660234502
5.712,1110665,qu,63.82116,-22.38758,1.68,mlw,SIL picks,1660234550
5.006,1110688,qu,63.95367,-22.09818,0.75,mlw,SIL picks,1660262532
2.117,1110691,qu,63.92682,-22.17134,0.62,mlw,SIL picks,1660264106
1.05,1110690,qu,63.84934,-22.44102,0.22,mlw,SIL picks,1660265054
4.581,1110692,qu,66.28248,-16.67922,0.46,mlw,SIL picks,1660272676
5.87,1110694,qu,63.82804,-22.38233,1.9,mlw,SIL picks,1660273379
7.804,1110698,qu,63.95314,-21.7354,0.86,mlw,SIL picks,1660273592
0.603,1110699,qu,63.9413,-21.91898,0.47,mlw,SIL picks,1660274471
1.354,1110701,qu,63.92118,-22.21178,0.84,mlw,SIL picks,1660275595
5.814,1110702,qu,63.9192,-21.95649,0.94,mlw,SIL picks,1660276140
4.757,1110703,qu,63.91949,-22.21134,0.34,mlw,SIL picks,1660276190
1.409,1110704,qu,63.92051,-22.21802,1.37,mlw,SIL picks,1660277101
10.153,1110707,qu,66.147,-17.60972,0.97,mlw,SIL picks,1660278714
3.067,1110708,qu,63.92943,-22.07512,0.32,mlw,SIL picks,1660279084
5.485,1110710,qu,63.88798,-22.09642,1.62,mlw,SIL picks,1660279210
2.476,1110712,qu,63.92101,-22.21446,1.18,mlw,SIL picks,1660279400
2.953,1110713,qu,63.9244,-22.21187,0.92,mlw,SIL picks,1660279507
11.589,1110714,qu,63.9307,-22.15441,1.45,mlw,SIL picks,1660279608
2.223,1110715,qu,63.92336,-22.20803,0.45,mlw,SIL picks,1660279628
2.141,1110716,qu,63.92047,-22.21408,1.24,mlw,SIL picks,1660279811
1.589,1110717,qu,63.92058,-22.2109,0.44,mlw,SIL picks,1660280164
5.936,1110718,qu,63.89053,-22.36309,0.42,mlw,SIL picks,1660280307
0.772,1110721,qu,63.91989,-22.19537,0.04,mlw,SIL picks,1660281290
0.36,1110722,qu,63.91992,-22.19719,0.44,mlw,SIL picks,1660281335
2.387,1110723,qu,63.92884,-22.20437,0.99,mlw,SIL picks,1660281393
4.233,1110724,qu,63.93817,-21.96612,0.45,mlw,SIL picks,1660281417
0.796,1110726,qu,63.92031,-22.21352,0.59,mlw,SIL picks,1660281469
1.424,1110727,qu,63.91973,-22.15832,0.29,mlw,SIL picks,1660281552
3.188,1110728,qu,63.92577,-22.20261,0.81,mlw,SIL picks,1660281955
6.413,1110729,qu,63.92426,-22.20856,0.46,mlw,SIL picks,1660281996
1.06,1110731,qu,63.91785,-22.21165,0.52,mlw,SIL picks,1660282090
1.303,1110732,qu,63.92441,-22.20034,0.26,mlw,SIL picks,1660282129
0.869,1110735,qu,63.92749,-22.19917,0.93,mlw,SIL picks,1660282337
6.864,1110734,qu,63.91356,-22.21027,0.59,mlw,SIL picks,1660282393
1.26,1110736,qu,63.92089,-22.20943,0.33,mlw,SIL picks,1660282704
2.041,1110738,qu,63.92126,-22.21285,0.71,mlw,SIL picks,1660282825
3.41,1110741,qu,63.83972,-22.42635,0.28,mlw,SIL picks,1660283362
2.871,1110742,qu,63.9208,-22.21482,0.71,mlw,SIL picks,1660283536
7.631,1110743,qu,63.92029,-22.21718,0.69,mlw,SIL picks,1660283978
5.066,1110744,qu,63.92218,-22.19332,0.67,mlw,SIL picks,1660284828
3.845,1110745,qu,63.92926,-22.06767,0.89,mlw,SIL picks,1660285191
2.473,1110763,qu,63.90269,-19.63722,1.08,mlw,SIL picks,1660287389
0.135,1110746,qu,63.92495,-22.1389,0.15,mlw,SIL picks,1660287973
12.487,1110750,qu,66.2483,-16.70134,0.01,mlw,SIL picks,1660288770
7.032,1110751,qu,66.28445,-16.67853,1.12,mlw,SIL picks,1660290469
3.078,1110753,qu,63.93781,-22.19445,0.55,mlw,SIL picks,1660292981
2.466,1110755,qu,63.92557,-22.20834,0.69,mlw,SIL picks,1660294330
0.071,1110756,qu,63.91827,-22.21528,0.43,mlw,SIL picks,1660294418
7.338,1110757,qu,63.9892,-20.69663,0.64,mlw,SIL picks,1660295706
4.021,1110758,qu,63.8405,-22.43237,0.93,mlw,SIL picks,1660296128
5.596,1110759,qu,63.94086,-21.96927,1.16,mlw,SIL picks,1660298449
0.247,1110766,qu,63.92329,-22.1612,0.2,mlw,SIL picks,1660300540
3.063,1110767,qu,63.90447,-22.25092,0.87,mlw,SIL picks,1660301700
1.382,1110772,qu,65.70084,-16.75383,0.73,mlw,SIL picks,1660309161
10.005,1110773,qu,66.25908,-19.49363,1.25,mlw,SIL picks,1660309413
5.127,1110774,qu,63.83177,-22.44039,1.33,mlw,SIL picks,1660310060
3.37,1110776,qu,63.84128,-22.61829,0.26,mlw,SIL picks,1660311047
1.399,1110777,qu,65.7005,-16.75734,0.14,mlw,SIL picks,1660311639
6.085,1110781,qu,63.85138,-22.61918,0.53,mlw,SIL picks,1660311706
6.39,1110782,qu,63.92682,-21.33274,0.63,mlw,SIL picks,1660312222
5.318,1110784,qu,63.90633,-22.21502,1.19,mlw,SIL picks,1660315430
7.389,1110785,qu,63.97001,-21.72603,0.74,mlw,SIL picks,1660315737
5.884,1110786,qu,63.90348,-22.21686,0.95,mlw,SIL picks,1660316068
5.79,1110787,qu,63.85553,-22.56551,1.83,mlw,SIL picks,1660316832
5.19,1110790,qu,63.90651,-22.21624,0.92,mlw,SIL picks,1660317114
5.208,1110794,qu,63.95661,-20.76826,0.5,mlw,SIL picks,1660322154
4.942,1110795,qu,63.96122,-21.59524,1.23,mlw,SIL picks,1660322274
6.898,1110796,qu,64.02663,-20.8088,0.78,mlw,SIL picks,1660322363
4.449,1110797,qu,63.91214,-22.07813,0.85,mlw,SIL picks,1660322611
4.612,1110798,qu,63.88414,-22.37504,0.92,mlw,SIL picks,1660323361
2.792,1110801,qu,63.92483,-22.20943,0.45,mlw,SIL picks,1660325629
1.897,1110802,qu,64.52543,-19.87177,1.64,mlw,SIL picks,1660325681
0.863,1110805,qu,64.52306,-19.87909,1.42,mlw,SIL picks,1660327059
6.958,1110807,qu,63.97624,-21.58803,0.32,mlw,SIL picks,1660331960
8.349,1110810,qu,65.20574,-16.32011,0.63,mlw,SIL picks,1660333979
0.135,1110811,qu,63.9588,-21.58945,0.09,mlw,SIL picks,1660335064
5.093,1110813,qu,63.87256,-22.37853,1.29,mlw,SIL picks,1660336186
2.117,1110815,qu,63.89135,-22.27346,0.4,mlw,SIL picks,1660339075
1.535,1110816,qu,65.70435,-16.76506,0.16,mlw,SIL picks,1660339460
5.241,1110817,qu,63.93356,-22.14782,1.0,mlw,SIL picks,1660339579
6.335,1110818,qu,63.80595,-22.73996,1.91,mlw,SIL picks,1660342787
5.839,1110823,qu,63.89859,-22.24577,1.04,mlw,SIL picks,1660347861
8.164,1110825,qu,65.1638,-16.17664,0.89,mlw,SIL picks,1660348106
7.077,1110824,qu,63.91963,-22.06847,0.68,mlw,SIL picks,1660348214
4.335,1110826,qu,63.92357,-22.0368,0.66,mlw,SIL picks,1660348585
3.409,1110828,qu,63.85454,-22.38799,0.42,mlw,SIL picks,1660348923
5.492,1110829,qu,64.06078,-21.18853,0.3,mlw,SIL picks,1660349409
8.165,1110830,qu,65.43794,-16.60811,0.58,mlw,SIL picks,1660350456
7.045,1110831,qu,63.92548,-21.9213,0.62,mlw,SIL picks,1660350496
4.662,1110832,qu,63.88475,-22.3754,0.97,mlw,SIL picks,1660352558
9.661,1110845,qu,63.88814,-22.24906,0.77,mlw,SIL picks,1660353445
4.248,1110834,qu,65.8609,-16.9835,0.2,mlw,SIL picks,1660354021
5.626,1110835,qu,63.87671,-22.37408,0.54,mlw,SIL picks,1660354706
5.352,1110836,qu,63.88335,-22.38188,0.24,mlw,SIL picks,1660354917
0.135,1110837,qu,63.88173,-22.32184,0.34,mlw,SIL picks,1660357204
2.811,1110852,qu,63.89231,-22.06299,0.44,mlw,SIL picks,1660358364
2.927,1110838,qu,65.01671,-16.74696,1.46,mlw,SIL picks,1660359836
6.527,1110839,qu,63.86949,-22.37754,0.6,mlw,SIL picks,1660360369
4.791,1110840,qu,63.88806,-22.38256,0.1,mlw,SIL picks,1660361026
0.135,1110842,qu,63.91969,-22.18372,0.29,mlw,SIL picks,1660362708
0.135,1110846,qu,63.9198,-22.21792,0.19,mlw,SIL picks,1660363027
6.112,1110847,qu,63.91801,-21.97505,0.59,mlw,SIL picks,1660363505
10.966,1110848,qu,66.53503,-17.69383,1.72,mlw,SIL picks,1660363735
4.999,1110849,qu,64.62663,-17.34204,0.75,mlw,SIL picks,1660365727
7.183,1110850,qu,63.96102,-20.01132,0.92,mlw,SIL picks,1660365888
4.486,1110851,qu,63.9151,-22.04847,0.78,mlw,SIL picks,1660366327
4.467,1110854,qu,63.91304,-22.04837,0.45,mlw,SIL picks,1660366360
3.919,1110853,qu,63.91467,-22.04278,0.83,mlw,SIL picks,1660366378
4.771,1110855,qu,63.88733,-22.38338,0.35,mlw,SIL picks,1660368024
5.301,1110856,qu,63.81441,-22.39649,0.4,mlw,SIL picks,1660370576
3.675,1110857,qu,65.21097,-16.31802,0.84,mlw,SIL picks,1660371742
4.867,1110859,qu,63.92618,-22.04103,0.59,mlw,SIL picks,1660371759
5.813,1110860,qu,63.91581,-22.19028,0.56,mlw,SIL picks,1660371875
1.046,1110861,qu,63.92252,-22.2157,0.74,mlw,SIL picks,1660372186
1.567,1110863,qu,63.9164,-22.10563,0.05,mlw,SIL picks,1660376993
5.709,1110865,qu,63.86784,-22.29019,0.93,mlw,SIL picks,1660377531
5.917,1110867,qu,63.84829,-22.65019,1.35,mlw,SIL picks,1660378632
1.866,1110868,qu,63.88801,-22.30062,1.03,mlw,SIL picks,1660379716
5.295,1110878,qu,63.90146,-22.11298,0.56,mlw,SIL picks,1660380056
3.04,1110870,qu,63.89132,-22.2487,0.78,mlw,SIL picks,1660380939
8.661,1110871,qu,63.90169,-22.2116,0.59,mlw,SIL picks,1660382526
5.34,1110873,qu,63.9153,-22.19416,0.52,mlw,SIL picks,1660383671
10.835,1110874,qu,63.88784,-22.24238,0.42,mlw,SIL picks,1660383731
9.24,1110875,qu,63.89996,-22.25224,0.63,mlw,SIL picks,1660383920
0.135,1110880,qu,63.96914,-21.048,0.7,mlw,SIL picks,1660386772
1.551,1110881,qu,63.88359,-22.3255,0.68,mlw,SIL picks,1660387140
6.18,1110882,qu,64.4644,-20.07525,1.23,mlw,SIL picks,1660387761
0.135,1110883,qu,63.64267,-19.12531,1.19,mlw,SIL picks,1660388189
5.597,1110884,qu,63.80724,-22.76165,1.85,mlw,SIL picks,1660388204
3.86,1110886,qu,64.30914,-17.11878,1.09,mlw,SIL picks,1660388325
2.325,1110887,qu,63.92221,-22.21262,0.24,mlw,SIL picks,1660388458
2.267,1110888,qu,63.91929,-22.21136,0.54,mlw,SIL picks,1660388585
5.066,1110889,qu,63.81114,-22.75879,0.81,mlw,SIL picks,1660388776
4.155,1110891,qu,63.92744,-21.93536,0.65,mlw,SIL picks,1660389145
5.524,1110893,qu,63.92495,-22.0389,1.55,mlw,SIL picks,1660390242
0.135,1110894,qu,63.65054,-19.14899,2.29,mlw,SIL picks,1660390683
0.135,1110896,qu,63.65668,-19.14569,1.96,mlw,SIL picks,1660391395
4.725,1110897,qu,63.91113,-22.07957,0.55,mlw,SIL picks,1660391941
0.135,1110899,qu,63.65797,-19.09017,2.35,mlw,SIL picks,1660395111
5.084,1110900,qu,63.90737,-22.0803,0.86,mlw,SIL picks,1660396326
5.438,1110901,qu,63.8698,-22.26583,0.66,mlw,SIL picks,1660396905
5.738,1110903,qu,63.92533,-22.14261,0.36,mlw,SIL picks,1660397204
1.261,1110904,qu,63.92559,-22.20575,0.75,mlw,SIL picks,1660403597
0.793,1110906,qu,63.98592,-19.07823,1.3,mlw,SIL picks,1660403879
7.349,1110907,qu,63.91658,-22.20642,0.86,mlw,SIL picks,1660404173
1.602,1110908,qu,63.99274,-19.08833,2.11,mlw,SIL picks,1660404700
7.838,1110909,qu,65.18659,-17.03573,1.48,mlw,SIL picks,1660405283
4.603,1110910,qu,65.1877,-17.03139,2.14,mlw,SIL picks,1660405292
6.301,1110911,qu,65.19395,-16.26953,0.66,mlw,SIL picks,1660406552
10.549,1110914,qu,63.94855,-21.74329,0.38,mlw,SIL picks,1660411093
7.324,1110915,qu,63.88714,-22.26256,0.74,mlw,SIL picks,1660414157
3.271,1110916,qu,63.92326,-22.20941,0.83,mlw,SIL picks,1660415651
15.196,1110917,qu,63.78524,-22.68692,0.96,mlw,SIL picks,1660415785
7.917,1110918,qu,63.93365,-22.04891,0.38,mlw,SIL picks,1660419870
1.25,1110919,qu,63.9533,-19.30012,0.68,mlw,SIL picks,1660420616
10.509,1110921,qu,63.61193,-23.39798,3.07,mlw,SIL picks,1660421010
3.948,1110922,qu,63.93046,-22.03227,0.98,mlw,SIL picks,1660421037
5.763,1110925,qu,64.06697,-21.14879,0.72,mlw,SIL picks,1660421202
3.832,1110924,qu,63.91951,-22.21198,0.26,mlw,SIL picks,1660421651
6.737,1110926,qu,63.93699,-22.03428,0.4,mlw,SIL picks,1660423492
6.312,1110927,qu,63.91217,-22.15151,0.44,mlw,SIL picks,1660425126
10.371,1110928,qu,66.64757,-17.93784,0.87,mlw,SIL picks,1660426059
5.925,1110929,qu,63.91073,-21.98312,0.58,mlw,SIL picks,1660427473
5.114,1110931,qu,63.91295,-22.04433,0.54,mlw,SIL picks,1660428598
4.132,1110932,qu,63.83876,-22.42957,0.57,mlw,SIL picks,1660428653
10.083,1110934,qu,66.44587,-17.31931,1.12,mlw,SIL picks,1660431374
12.237,1110935,qu,66.45081,-17.31134,1.52,mlw,SIL picks,1660431418
2.263,1110937,qu,63.92161,-22.201,0.19,mlw,SIL picks,1660432063
4.509,1110938,qu,63.93111,-22.03838,0.78,mlw,SIL picks,1660434729
6.765,1110939,qu,64.0687,-17.1613,1.12,mlw,SIL picks,1660437103
5.109,1110970,qu,63.93695,-21.98656,0.8,mlw,SIL picks,1660439159
5.116,1110969,qu,63.88718,-22.37864,0.2,mlw,SIL picks,1660439447
2.838,1110941,qu,63.94176,-19.33061,1.93,mlw,SIL picks,1660439503
4.213,1110971,qu,63.88328,-22.37761,0.46,mlw,SIL picks,1660439521
4.87,1110994,qu,63.85174,-22.50812,0.23,mlw,SIL picks,1660440546
5.811,1110944,qu,63.89876,-22.24234,0.33,mlw,SIL picks,1660441799
6.009,1110972,qu,63.90433,-22.20411,0.46,mlw,SIL picks,1660442372
3.642,1110945,qu,63.82354,-22.76077,0.57,mlw,SIL picks,1660442705
3.09,1110947,qu,65.02388,-16.66463,0.42,mlw,SIL picks,1660442992
3.534,1110946,qu,65.02447,-16.66433,0.69,mlw,SIL picks,1660443016
8.869,1110948,qu,63.8969,-22.20049,0.59,mlw,SIL picks,1660444002
4.738,1110973,qu,63.89133,-22.36618,0.19,mlw,SIL picks,1660446623
5.373,1110950,qu,66.28289,-16.69801,0.33,mlw,SIL picks,1660449462
4.159,1110951,qu,63.85415,-22.64732,0.39,mlw,SIL picks,1660450456
5.642,1110954,qu,63.84848,-22.64371,1.83,mlw,SIL picks,1660450631
4.39,1110953,qu,63.85109,-22.64475,0.48,mlw,SIL picks,1660450656
4.091,1110974,qu,63.89138,-22.25291,0.72,mlw,SIL picks,1660450943
4.625,1110956,qu,63.89031,-22.25428,1.62,mlw,SIL picks,1660451034
4.873,1110957,qu,63.88817,-22.25817,1.84,mlw,SIL picks,1660451036
4.56,1110968,qu,63.9274,-22.05155,0.63,mlw,SIL picks,1660451678
3.996,1110959,qu,63.85573,-22.64157,0.49,mlw,SIL picks,1660452251
4.173,1110960,qu,63.85511,-22.64184,0.19,mlw,SIL picks,1660452500
4.263,1110961,qu,63.85435,-22.6388,0.38,mlw,SIL picks,1660452763
4.957,1110962,qu,63.85153,-22.63916,0.78,mlw,SIL picks,1660453176
6.918,1110963,qu,63.91016,-21.82761,0.5,mlw,SIL picks,1660453318
4.421,1110964,qu,63.85295,-22.64035,0.29,mlw,SIL picks,1660453459
4.158,1110986,qu,63.8779,-19.62234,0.16,mlw,SIL picks,1660454925
1.402,1110967,qu,63.91381,-21.91055,0.17,mlw,SIL picks,1660455420
4.525,1110975,qu,65.02495,-16.67895,0.08,mlw,SIL picks,1660456448
9.791,1110977,qu,63.98941,-20.2573,0.41,mlw,SIL picks,1660456663
4.29,1110980,qu,63.86026,-22.58528,0.05,mlw,SIL picks,1660457954
2.443,1110981,qu,63.8984,-22.05998,0.32,mlw,SIL picks,1660458271
3.968,1110982,qu,63.8869,-22.25331,0.42,mlw,SIL picks,1660458439
1.884,1110983,qu,63.92671,-22.20311,0.12,mlw,SIL picks,1660458531
5.721,1110985,qu,63.91017,-19.66264,0.6,mlw,SIL picks,1660459910
3.93,1110987,qu,65.02085,-16.67028,0.86,mlw,SIL picks,1660460442
5.468,1111002,qu,63.84458,-22.54311,0.58,mlw,SIL picks,1660462436
5.279,1110988,qu,63.90502,-22.21672,0.49,mlw,SIL picks,1660466674
5.316,1110989,qu,63.90813,-22.21483,0.89,mlw,SIL picks,1660466789
5.218,1110991,qu,63.90551,-22.21557,0.62,mlw,SIL picks,1660467099
8.961,1110992,qu,64.39323,-17.34008,1.44,mlw,SIL picks,1660467997
4.38,1110993,qu,63.82359,-22.46314,0.81,mlw,SIL picks,1660468176
5.866,1110995,qu,63.90984,-22.20157,0.6,mlw,SIL picks,1660468450
1.884,1110996,qu,63.91656,-22.2054,0.39,mlw,SIL picks,1660468526
4.389,1111003,qu,64.88927,-19.62748,1.04,mlw,SIL picks,1660469143
2.063,1110998,qu,63.9178,-22.20465,0.37,mlw,SIL picks,1660470452
5.239,1110999,qu,64.02611,-21.19908,0.68,mlw,SIL picks,1660472956
4.839,1111000,qu,63.85348,-22.37807,0.7,mlw,SIL picks,1660475441
3.514,1111001,qu,63.90472,-21.98775,0.5,mlw,SIL picks,1660476430
5.173,1111004,qu,63.8848,-22.36035,0.7,mlw,SIL picks,1660478374
4.665,1111005,qu,65.21552,-16.36251,0.2,mlw,SIL picks,1660480594
4.971,1111007,qu,63.88371,-22.37659,0.43,mlw,SIL picks,1660483046
2.467,1111009,qu,63.92056,-22.21252,0.7,mlw,SIL picks,1660483342
1.83,1111010,qu,63.92679,-22.19772,0.22,mlw,SIL picks,1660483542
2.247,1111011,qu,63.92107,-22.2115,0.55,mlw,SIL picks,1660483603
5.3,1111012,qu,63.8513,-22.57354,0.39,mlw,SIL picks,1660483685
2.548,1111013,qu,63.91981,-22.21443,0.77,mlw,SIL picks,1660483724
5.615,1111014,qu,63.88657,-22.37756,0.7,mlw,SIL picks,1660484055
3.157,1111015,qu,63.92165,-22.21239,1.09,mlw,SIL picks,1660486791
5.06,1111016,qu,63.99617,-20.13301,0.56,mlw,SIL picks,1660486979
2.07,1111018,qu,63.91957,-22.21632,0.35,mlw,SIL picks,1660489310
1.419,1111019,qu,63.91935,-22.20411,0.1,mlw,SIL picks,1660489325
5.185,1111017,qu,63.87515,-22.38002,0.91,mlw,SIL picks,1660489362
2.595,1111020,qu,63.92076,-22.21165,0.52,mlw,SIL picks,1660489562
1.871,1111021,qu,63.91905,-22.21839,0.33,mlw,SIL picks,1660491455
3.232,1111023,qu,63.92562,-22.20673,1.35,mlw,SIL picks,1660492185
2.15,1111024,qu,63.94198,-21.99955,0.56,mlw,SIL picks,1660493322
0.798,1111025,qu,63.95499,-21.61427,0.38,mlw,SIL picks,1660493820
4.822,1111027,qu,63.85201,-22.56005,0.36,mlw,SIL picks,1660495698
3.34,1111030,qu,63.9211,-22.2155,1.19,mlw,SIL picks,1660496717
10.436,1111031,qu,66.62062,-17.7318,1.28,mlw,SIL picks,1660498235
5.123,1111033,qu,65.02934,-16.64788,0.42,mlw,SIL picks,1660503778
2.236,1111034,qu,63.92502,-22.20403,0.37,mlw,SIL picks,1660505761
3.181,1111035,qu,63.92459,-22.20651,0.91,mlw,SIL picks,1660505798
